
0x800005F0:     SRAI x12, x10, 8
0x800005F4:     LW x15, 0(x7)
0x800005F8:     SRAI x28, x15, 29
0x800005FC:     ADDI x29, x15, -56
0x80000600:     XORI x8, x1, 85
0x80000604:     SRL x31, x18, x9
0x80000608:     OR x31, x4, x7
0x8000060C:     XOR x11, x12, x25
0x80000610:     SRLI x1, x27, 2
0x80000614:     XORI x25, x7, -167
0x80000618:     LUI x11, 1
0x8000061C:     XORI x10, x11, 29
0x80000620:     XORI x12, x5, -105
0x80000624:     SRL x6, x22, x28
0x80000628:     SRLI x25, x24, 18
0x8000062C:     SUB x9, x7, x14
0x80000630:     SLT x10, x3, x29
0x80000634:     LUI x6, 1048566
0x80000638:     SUB x27, x26, x25
0x8000063C:     ANDI x2, x0, -44
0x80000640:     JAL x5, 36
0x80000664:     XOR x18, x30, x5
0x80000668:     SRL x19, x21, x12
0x8000066C:     ORI x4, x11, 131
0x80000670:     XOR x3, x22, x9
0x80000674:     SLTI x19, x30, 64
0x80000678:     ANDI x19, x11, -43
0x8000067C:     SRLI x1, x7, 25
0x80000680:     SRA x15, x7, x18
0x80000684:     SB x4, 124(x3)
0x80000688:     SRLI x27, x31, 25
0x8000068C:     SRL x8, x5, x11
0x80000690:     SUB x22, x14, x0
0x80000694:     AUIPC x29, 1048565
0x80000698:     SLTU x3, x12, x0
0x8000069C:     SRAI x2, x20, 31
0x800006A0:     SLLI x11, x21, 24
0x800006A4:     SRAI x29, x9, 18
0x800006A8:     SLTI x3, x2, 150
0x800006AC:     SLLI x28, x25, 13
0x800006B0:     LUI x28, 1048570
0x800006B4:     XORI x29, x24, 125
0x800006B8:     SRA x23, x0, x30
0x800006BC:     SLL x30, x13, x3
0x800006C0:     SLTIU x27, x11, 121
0x800006C4:     SUB x11, x29, x30
0x800006C8:     OR x12, x30, x26
0x800006CC:     ADD x27, x31, x27
0x800006D0:     SLL x10, x23, x5
0x800006D4:     SLTU x21, x2, x4
0x800006D8:     AUIPC x8, 0
0x800006DC:     ADDI x8, x8, 8
0x800006E0:     JALR x9, 8(x8)
0x800006E8:     SLLI x30, x19, 30
0x800006EC:     SLT x13, x28, x29
0x800006F0:     SLT x27, x30, x26
0x800006F4:     XORI x19, x30, 75
0x800006F8:     XOR x29, x10, x17
0x800006FC:     SLLI x14, x16, 9
0x80000700:     SLTIU x13, x7, -141
0x80000704:     LUI x30, 8
0x80000708:     SLL x18, x0, x30
0x8000070C:     LB x28, 98(x7)
0x80000710:     ADD x10, x16, x21
0x80000714:     SLL x29, x18, x23
0x80000718:     AUIPC x11, 0
0x8000071C:     ADDI x11, x11, 8
0x80000720:     JALR x18, 36(x11)
0x80000744:     SLL x1, x13, x16
0x80000748:     SUB x25, x22, x26
0x8000074C:     ADD x23, x30, x22
0x80000750:     SUB x28, x15, x24
0x80000754:     LH x8, 52(x7)
0x80000758:     SRA x16, x26, x20
0x8000075C:     ADDI x5, x31, -46
0x80000760:     SRA x8, x23, x22
0x80000764:     SRLI x26, x28, 5
0x80000768:     SLTIU x27, x21, -48
0x8000076C:     OR x29, x20, x30
0x80000770:     AND x2, x9, x0
0x80000774:     ANDI x16, x10, -198
0x80000778:     XOR x19, x18, x13
0x8000077C:     AND x20, x28, x6
0x80000780:     SLL x0, x21, x7
0x80000784:     ADDI x5, x2, 39
0x80000788:     SUB x24, x3, x19
0x8000078C:     SLTI x6, x27, 131
0x80000790:     AUIPC x15, 0
0x80000794:     ADDI x15, x15, 8
0x80000798:     JALR x10, 24(x15)
0x800007B0:     ANDI x3, x6, -174
0x800007B4:     SLTI x22, x17, 95
0x800007B8:     SLLI x7, x19, 31
0x800007BC:     OR x23, x20, x27
0x800007C0:     SRA x31, x6, x12
0x800007C4:     LUI x27, 524304
0x800007C8:     ADDI x27, x27, 256
0x800007CC:     SW x20, 1424(x27)
0x800007D0:     SRLI x28, x24, 28
0x800007D4:     ADD x28, x30, x13
0x800007D8:     SRL x19, x13, x5
0x800007DC:     AND x29, x23, x25
0x800007E0:     XOR x23, x29, x2
0x800007E4:     AND x28, x31, x24
0x800007E8:     SUB x6, x6, x15
0x800007EC:     SLLI x23, x1, 20
0x800007F0:     SUB x5, x24, x18
0x800007F4:     SUB x22, x26, x0
0x800007F8:     SRL x2, x3, x25
0x800007FC:     XORI x13, x11, -167
0x80000800:     ORI x24, x21, 87
0x80000804:     SLT x21, x6, x2
0x80000808:     AND x18, x26, x27
0x8000080C:     ADDI x29, x18, -107
0x80000810:     SLTU x27, x20, x23
0x80000814:     OR x12, x8, x19
0x80000818:     LUI x9, 1048572
0x8000081C:     SLL x30, x4, x13
0x80000820:     SLTIU x31, x20, 108
0x80000824:     ADDI x12, x30, -132
0x80000828:     SLTIU x30, x27, -28
0x8000082C:     SUB x19, x15, x8
0x80000830:     XORI x21, x9, 93
0x80000834:     SRL x18, x17, x2
0x80000838:     SLT x19, x21, x12
0x8000083C:     BLT x6, x30, 24
0x80000840:     SUB x7, x3, x30
0x80000844:     LUI x24, 1048570
0x80000848:     SLTIU x26, x15, -186
0x8000084C:     AND x22, x11, x8
0x80000850:     SLTI x22, x2, -149
0x80000854:     SUB x17, x6, x20
0x80000858:     SLTU x28, x7, x28
0x8000085C:     ORI x22, x8, -198
0x80000860:     AND x7, x9, x20
0x80000864:     SLLI x15, x23, 5
0x80000868:     ORI x6, x29, 119
0x8000086C:     SRAI x28, x23, 20
0x80000870:     LUI x15, 524304
0x80000874:     ADDI x15, x15, 256
0x80000878:     SB x9, 978(x15)
0x8000087C:     ADDI x6, x14, 76
0x80000880:     SLTI x31, x25, 68
0x80000884:     SRL x15, x30, x6
0x80000888:     SLTIU x12, x6, -191
0x8000088C:     ADDI x12, x1, 163
0x80000890:     SLT x21, x28, x23
0x80000894:     ANDI x29, x25, -156
0x80000898:     OR x4, x7, x7
0x8000089C:     ORI x11, x27, -98
0x800008A0:     SLT x20, x27, x9
0x800008A4:     SRAI x3, x12, 31
0x800008A8:     SLTIU x16, x9, 13
0x800008AC:     SLTIU x7, x6, 22
0x800008B0:     SUB x2, x18, x26
0x800008B4:     XORI x13, x15, 16
0x800008B8:     AUIPC x1, 0
0x800008BC:     ADDI x1, x1, 8
0x800008C0:     JALR x7, 16(x1)
0x800008D0:     SUB x27, x22, x13
0x800008D4:     SRL x5, x27, x1
0x800008D8:     SLTU x0, x29, x13
0x800008DC:     XORI x21, x4, -163
0x800008E0:     ADD x29, x7, x15
0x800008E4:     ANDI x6, x17, 30
0x800008E8:     SRLI x22, x16, 2
0x800008EC:     XOR x27, x14, x3
0x800008F0:     SLTI x18, x22, -131
0x800008F4:     AUIPC x13, 1048575
0x800008F8:     SLTIU x13, x24, 92
0x800008FC:     ADDI x23, x10, 134
0x80000900:     SRA x6, x18, x16
0x80000904:     XOR x22, x7, x0
0x80000908:     SLTI x31, x18, 188
0x8000090C:     SLTU x22, x6, x4
0x80000910:     SLT x28, x15, x17
0x80000914:     SUB x24, x18, x23
0x80000918:     LUI x5, 524304
0x8000091C:     ADDI x5, x5, 256
0x80000920:     SB x23, 1333(x5)
0x80000924:     SRLI x26, x19, 15
0x80000928:     SRA x5, x27, x30
0x8000092C:     SLTI x16, x2, -66
0x80000930:     ORI x16, x12, 113
0x80000934:     SRA x28, x23, x3
0x80000938:     OR x16, x5, x10
0x8000093C:     SLT x16, x21, x30
0x80000940:     ADDI x23, x25, 198
0x80000944:     SLL x29, x11, x3
0x80000948:     SRL x2, x10, x8
0x8000094C:     SLTI x15, x5, 47
0x80000950:     ORI x9, x23, 23
0x80000954:     SLTIU x2, x6, -106
0x80000958:     XORI x0, x24, -137
0x8000095C:     SLTU x30, x21, x10
0x80000960:     LUI x2, 7
0x80000964:     ANDI x12, x11, -136
0x80000968:     XORI x8, x27, 58
0x8000096C:     AUIPC x8, 5
0x80000970:     JAL x12, 16
0x80000980:     SLLI x19, x30, 2
0x80000984:     SLTI x5, x21, 56
0x80000988:     SUB x28, x2, x14
0x8000098C:     SLTIU x31, x13, 176
0x80000990:     SRA x11, x18, x13
0x80000994:     SLL x29, x18, x4
0x80000998:     AUIPC x15, 1048554
0x8000099C:     LUI x15, 524304
0x800009A0:     ADDI x15, x15, 256
0x800009A4:     SB x15, 1593(x15)
0x800009A8:     AND x19, x0, x21
0x800009AC:     SLT x23, x6, x8
0x800009B0:     ORI x31, x7, 173
0x800009B4:     ORI x7, x25, -50
0x800009B8:     ADDI x5, x11, -106
0x800009BC:     SRAI x13, x15, 31
0x800009C0:     SLTI x28, x25, 54
0x800009C4:     ADDI x30, x1, -2
0x800009C8:     ORI x4, x29, -196
0x800009CC:     SRA x20, x2, x4
0x800009D0:     SRL x25, x9, x22
0x800009D4:     ANDI x19, x14, 34
0x800009D8:     SLTU x1, x31, x5
0x800009DC:     SLLI x19, x12, 9
0x800009E0:     BLT x25, x10, 36
0x800009E4:     AND x28, x7, x7
0x800009E8:     SLL x22, x16, x6
0x800009EC:     XORI x31, x9, 52
0x800009F0:     SLTI x23, x3, -156
0x800009F4:     SLLI x2, x7, 25
0x800009F8:     SUB x29, x29, x2
0x800009FC:     SLL x19, x26, x31
0x80000A00:     SRAI x16, x4, 10
0x80000A04:     AND x8, x28, x7
0x80000A08:     SRAI x31, x13, 22
0x80000A0C:     LHU x5, 12(x15)
0x80000A10:     SRL x4, x4, x1
0x80000A14:     OR x8, x22, x6
0x80000A18:     SLLI x30, x1, 7
0x80000A1C:     SLTIU x2, x9, 101
0x80000A20:     XORI x28, x18, -73
0x80000A24:     SRLI x17, x2, 29
0x80000A28:     LUI x6, 11
0x80000A2C:     LUI x10, 17
0x80000A30:     SLTU x2, x0, x14
0x80000A34:     OR x7, x5, x17
0x80000A38:     SLT x17, x2, x9
0x80000A3C:     LUI x12, 2
0x80000A40:     SLTI x22, x26, -92
0x80000A44:     SRA x12, x4, x15
0x80000A48:     XORI x7, x31, 141
0x80000A4C:     SLL x13, x6, x15
0x80000A50:     SRL x21, x12, x27
0x80000A54:     ORI x14, x2, -169
0x80000A58:     XORI x7, x31, -163
0x80000A5C:     AUIPC x18, 0
0x80000A60:     ADDI x18, x18, 8
0x80000A64:     JALR x16, 28(x18)
0x80000A80:     SUB x4, x29, x19
0x80000A84:     SLTIU x9, x20, -124
0x80000A88:     SLTU x26, x5, x1
0x80000A8C:     SRA x12, x6, x12
0x80000A90:     ADD x27, x12, x27
0x80000A94:     ADD x28, x30, x18
0x80000A98:     SLTIU x8, x8, 184
0x80000A9C:     ORI x29, x3, 155
0x80000AA0:     AND x22, x4, x15
0x80000AA4:     XORI x2, x17, -54
0x80000AA8:     SLTIU x23, x20, 137
0x80000AAC:     SRAI x7, x4, 0
0x80000AB0:     LUI x23, 0
0x80000AB4:     ADDI x11, x9, 77
0x80000AB8:     LH x22, 228(x15)
0x80000ABC:     SLTI x31, x24, -151
0x80000AC0:     ORI x0, x27, -9
0x80000AC4:     ADDI x1, x10, 132
0x80000AC8:     BNE x20, x0, 8
0x80000ACC:     XORI x29, x6, 93
0x80000AD0:     SRLI x3, x7, 9
0x80000AD4:     LUI x4, 0
0x80000AD8:     ADDI x14, x29, 4
0x80000ADC:     OR x30, x5, x15
0x80000AE0:     SLT x23, x22, x26
0x80000AE4:     SLTI x16, x9, -36
0x80000AE8:     SLL x16, x5, x26
0x80000AEC:     XORI x31, x9, -1
0x80000AF0:     SUB x26, x22, x5
0x80000AF4:     XOR x2, x17, x22
0x80000AF8:     LUI x18, 1048562
0x80000AFC:     XORI x28, x3, -136
0x80000B00:     AND x12, x20, x6
0x80000B04:     SLLI x22, x21, 16
0x80000B08:     SLTI x19, x13, -32
0x80000B0C:     ORI x10, x4, -25
0x80000B10:     SW x21, 812(x15)
0x80000B14:     AND x13, x27, x10
0x80000B18:     AND x26, x24, x26
0x80000B1C:     ANDI x23, x27, -146
0x80000B20:     OR x0, x26, x28
0x80000B24:     SLLI x4, x18, 19
0x80000B28:     OR x4, x21, x0
0x80000B2C:     SLTI x27, x24, 63
0x80000B30:     SLTU x24, x20, x30
0x80000B34:     SLT x4, x11, x25
0x80000B38:     SUB x30, x16, x13
0x80000B3C:     XOR x24, x25, x4
0x80000B40:     XORI x9, x23, -103
0x80000B44:     SLTIU x0, x6, 119
0x80000B48:     SLTI x12, x26, 116
0x80000B4C:     AUIPC x10, 1048562
0x80000B50:     ADDI x26, x0, 26
0x80000B54:     SRLI x10, x12, 3
0x80000B58:     SRLI x22, x11, 18
0x80000B5C:     SRL x15, x28, x26
0x80000B60:     SRL x21, x26, x19
0x80000B64:     SRLI x29, x24, 18
0x80000B68:     SUB x14, x15, x11
0x80000B6C:     SUB x31, x6, x3
0x80000B70:     OR x18, x28, x25
0x80000B74:     LUI x7, 3
0x80000B78:     SLT x10, x29, x31
0x80000B7C:     AUIPC x11, 0
0x80000B80:     XOR x14, x0, x17
0x80000B84:     SUB x24, x1, x24
0x80000B88:     SRL x12, x31, x7
0x80000B8C:     SRA x0, x21, x31
0x80000B90:     JAL x9, 8
0x80000B98:     ORI x22, x19, -110
0x80000B9C:     ADD x5, x2, x28
0x80000BA0:     ADDI x17, x14, -60
0x80000BA4:     XORI x31, x4, 41
0x80000BA8:     XOR x27, x0, x28
0x80000BAC:     SLLI x0, x21, 13
0x80000BB0:     XORI x24, x11, 93
0x80000BB4:     SLT x25, x19, x18
0x80000BB8:     OR x29, x15, x19
0x80000BBC:     ADD x15, x14, x18
0x80000BC0:     SLT x20, x8, x1
0x80000BC4:     AND x7, x30, x11
0x80000BC8:     LUI x26, 7
0x80000BCC:     SLTIU x18, x2, 101
0x80000BD0:     SLT x13, x27, x11
0x80000BD4:     XORI x1, x19, 31
0x80000BD8:     ADDI x25, x4, 127
0x80000BDC:     SRAI x24, x19, 11
0x80000BE0:     ANDI x5, x8, 51
0x80000BE4:     AUIPC x31, 1048563
0x80000BE8:     LUI x21, 524304
0x80000BEC:     ADDI x21, x21, 256
0x80000BF0:     SH x25, 662(x21)
0x80000BF4:     SRL x5, x28, x28
0x80000BF8:     SRA x22, x11, x28
0x80000BFC:     ADDI x4, x5, -36
0x80000C00:     SRA x19, x1, x9
0x80000C04:     ADDI x31, x2, 64
0x80000C08:     ADDI x23, x7, -132
0x80000C0C:     AUIPC x2, 1048568
0x80000C10:     SLTU x17, x11, x16
0x80000C14:     ADDI x1, x4, -78
0x80000C18:     XORI x24, x15, -138
0x80000C1C:     SRL x2, x1, x22
0x80000C20:     SRL x5, x29, x20
0x80000C24:     SLL x23, x18, x28
0x80000C28:     JAL x25, 4
0x80000C2C:     ORI x2, x15, 122
0x80000C30:     ADDI x12, x14, -16
0x80000C34:     SRAI x20, x13, 22
0x80000C38:     ADD x8, x9, x18
0x80000C3C:     SRLI x12, x16, 24
0x80000C40:     LB x18, 34(x21)
0x80000C44:     AUIPC x0, 5
0x80000C48:     SRLI x28, x14, 16
0x80000C4C:     SLT x1, x12, x24
0x80000C50:     SRLI x16, x10, 31
0x80000C54:     ORI x11, x5, 133
0x80000C58:     SLTI x22, x4, 146
0x80000C5C:     SLTI x20, x20, 15
0x80000C60:     SLLI x17, x19, 3
0x80000C64:     LUI x18, 1048555
0x80000C68:     SRL x29, x9, x6
0x80000C6C:     SRLI x9, x7, 12
0x80000C70:     SRLI x14, x28, 9
0x80000C74:     SRLI x28, x13, 19
0x80000C78:     SLTU x11, x29, x19
0x80000C7C:     XOR x25, x5, x19
0x80000C80:     SRL x24, x20, x30
0x80000C84:     SUB x20, x17, x15
0x80000C88:     SLLI x2, x19, 3
0x80000C8C:     XOR x20, x7, x31
0x80000C90:     SRA x17, x6, x2
0x80000C94:     AUIPC x22, 0
0x80000C98:     ADDI x22, x22, 8
0x80000C9C:     JALR x4, 20(x22)
0x80000CB0:     SUB x5, x9, x22
0x80000CB4:     SLTU x21, x27, x16
0x80000CB8:     SLTIU x31, x21, 30
0x80000CBC:     LUI x8, 524304
0x80000CC0:     ADDI x8, x8, 256
0x80000CC4:     LW x23, 80(x8)
0x80000CC8:     XOR x19, x14, x6
0x80000CCC:     LUI x20, 1048569
0x80000CD0:     AUIPC x23, 0
0x80000CD4:     SRA x27, x30, x29
0x80000CD8:     ORI x10, x11, 179
0x80000CDC:     SRA x3, x22, x25
0x80000CE0:     ADDI x21, x22, 103
0x80000CE4:     SLL x18, x25, x29
0x80000CE8:     SLL x17, x11, x23
0x80000CEC:     OR x6, x28, x2
0x80000CF0:     ORI x26, x19, 8
0x80000CF4:     SUB x21, x13, x5
0x80000CF8:     SRAI x23, x6, 13
0x80000CFC:     SRL x18, x5, x20
0x80000D00:     JAL x5, 12
0x80000D0C:     LUI x2, 1048575
0x80000D10:     SRA x2, x24, x26
0x80000D14:     ORI x5, x28, 131
0x80000D18:     SUB x4, x11, x25
0x80000D1C:     SRAI x25, x9, 19
0x80000D20:     LH x30, 218(x8)
0x80000D24:     SLLI x11, x31, 18
0x80000D28:     SRAI x2, x3, 2
0x80000D2C:     SLTI x25, x10, 152
0x80000D30:     XOR x14, x0, x10
0x80000D34:     SRAI x31, x29, 9
0x80000D38:     SRA x26, x23, x26
0x80000D3C:     SLTI x1, x14, 80
0x80000D40:     SLLI x31, x22, 20
0x80000D44:     OR x17, x17, x13
0x80000D48:     AUIPC x2, 0
0x80000D4C:     ADDI x2, x2, 8
0x80000D50:     JALR x19, 28(x2)
0x80000D6C:     SRAI x18, x18, 14
0x80000D70:     SLTI x23, x28, -144
0x80000D74:     SLL x17, x28, x5
0x80000D78:     ADD x10, x17, x24
0x80000D7C:     SLTIU x22, x31, -60
0x80000D80:     SRA x29, x11, x0
0x80000D84:     ORI x26, x4, -145
0x80000D88:     XOR x11, x10, x19
0x80000D8C:     LB x16, 1122(x8)
0x80000D90:     SRLI x26, x21, 13
0x80000D94:     SRLI x26, x20, 17
0x80000D98:     XORI x1, x7, -185
0x80000D9C:     LUI x28, 1048562
0x80000DA0:     OR x29, x13, x10
0x80000DA4:     XORI x12, x4, 15
0x80000DA8:     AND x7, x18, x3
0x80000DAC:     ADD x14, x29, x29
0x80000DB0:     XORI x12, x25, -188
0x80000DB4:     ORI x30, x5, 65
0x80000DB8:     ADD x12, x9, x16
0x80000DBC:     OR x10, x25, x9
0x80000DC0:     SLL x11, x0, x10
0x80000DC4:     SLT x21, x1, x9
0x80000DC8:     AUIPC x15, 1048573
0x80000DCC:     SRL x4, x5, x15
0x80000DD0:     SLTIU x7, x21, 196
0x80000DD4:     SLTU x14, x22, x26
0x80000DD8:     SUB x6, x6, x12
0x80000DDC:     XOR x17, x17, x18
0x80000DE0:     SRAI x14, x9, 16
0x80000DE4:     LUI x4, 1048575
0x80000DE8:     SRAI x19, x6, 23
0x80000DEC:     SLTU x4, x11, x27
0x80000DF0:     AUIPC x12, 1048568
0x80000DF4:     ORI x8, x11, -171
0x80000DF8:     SLT x30, x4, x21
0x80000DFC:     SLLI x19, x6, 8
0x80000E00:     SRA x20, x24, x17
0x80000E04:     SLL x8, x6, x19
0x80000E08:     SRLI x7, x26, 1
0x80000E0C:     SLTIU x31, x22, 135
0x80000E10:     SRL x2, x11, x2
0x80000E14:     SRAI x26, x8, 22
0x80000E18:     ANDI x10, x29, 110
0x80000E1C:     SLTU x17, x13, x13
0x80000E20:     AUIPC x29, 0
0x80000E24:     ADDI x29, x29, 8
0x80000E28:     JALR x31, 40(x29)
0x80000E50:     SLTI x26, x7, 151
0x80000E54:     SLL x3, x12, x5
0x80000E58:     SRL x17, x26, x30
0x80000E5C:     SRL x16, x20, x10
0x80000E60:     SLTIU x12, x30, 34
0x80000E64:     SLTU x21, x23, x18
0x80000E68:     SRA x2, x24, x26
0x80000E6C:     SLTIU x20, x1, -63
0x80000E70:     SLT x23, x15, x1
0x80000E74:     LUI x26, 524304
0x80000E78:     ADDI x26, x26, 256
0x80000E7C:     LB x23, 90(x26)
0x80000E80:     OR x31, x15, x22
0x80000E84:     SRAI x9, x11, 6
0x80000E88:     SRA x16, x31, x25
0x80000E8C:     SRA x12, x16, x6
0x80000E90:     SLLI x10, x6, 0
0x80000E94:     ORI x11, x25, 194
0x80000E98:     SUB x26, x11, x25
0x80000E9C:     SLLI x31, x31, 5
0x80000EA0:     SLLI x25, x20, 20
0x80000EA4:     SLTI x28, x30, 161
0x80000EA8:     XOR x3, x2, x24
0x80000EAC:     SLT x26, x28, x13
0x80000EB0:     SRA x14, x31, x0
0x80000EB4:     ANDI x14, x5, 51
0x80000EB8:     OR x15, x27, x24
0x80000EBC:     XORI x4, x27, -15
0x80000EC0:     SLTIU x21, x16, -160
0x80000EC4:     SLT x28, x20, x17
0x80000EC8:     ORI x13, x27, 139
0x80000ECC:     SUB x16, x22, x30
0x80000ED0:     SUB x18, x29, x27
0x80000ED4:     OR x12, x15, x19
0x80000ED8:     SRLI x28, x9, 8
0x80000EDC:     ORI x2, x19, -43
0x80000EE0:     SLLI x23, x2, 7
0x80000EE4:     SUB x1, x13, x27
0x80000EE8:     ADDI x21, x30, -157
0x80000EEC:     ADDI x23, x24, 71
0x80000EF0:     JAL x29, 8
0x80000EF8:     OR x31, x24, x10
0x80000EFC:     ORI x0, x17, 189
0x80000F00:     LUI x17, 1048557
0x80000F04:     XORI x22, x5, 69
0x80000F08:     XORI x13, x14, -61
0x80000F0C:     SRL x12, x22, x28
0x80000F10:     SRL x27, x14, x14
0x80000F14:     SRAI x21, x2, 26
0x80000F18:     SLTIU x20, x2, 55
0x80000F1C:     ADDI x1, x0, 67
0x80000F20:     SRLI x20, x22, 15
0x80000F24:     AUIPC x7, 1048568
0x80000F28:     SRLI x22, x23, 7
0x80000F2C:     ADD x20, x3, x1
0x80000F30:     AUIPC x0, 1
0x80000F34:     SLT x25, x21, x12
0x80000F38:     LUI x18, 524304
0x80000F3C:     ADDI x18, x18, 256
0x80000F40:     LHU x3, 150(x18)
0x80000F44:     SRL x4, x13, x18
0x80000F48:     SLTI x29, x22, 114
0x80000F4C:     SRL x29, x13, x29
0x80000F50:     ADD x14, x23, x29
0x80000F54:     SRAI x23, x25, 10
0x80000F58:     SRAI x2, x10, 18
0x80000F5C:     XORI x14, x11, 112
0x80000F60:     SRLI x22, x2, 14
0x80000F64:     SLTI x9, x28, 168
0x80000F68:     ADD x17, x12, x7
0x80000F6C:     ADDI x23, x19, 195
0x80000F70:     AUIPC x21, 3
0x80000F74:     OR x24, x3, x21
0x80000F78:     OR x12, x15, x2
0x80000F7C:     SLT x10, x25, x29
0x80000F80:     ADDI x30, x7, 33
0x80000F84:     SRLI x11, x26, 2
0x80000F88:     SLTU x1, x26, x27
0x80000F8C:     ORI x6, x16, 75
0x80000F90:     XORI x20, x19, -163
0x80000F94:     XORI x21, x9, -175
0x80000F98:     BLTU x6, x9, 40
0x80000F9C:     XOR x15, x10, x5
0x80000FA0:     SRL x12, x20, x26
0x80000FA4:     LH x19, 82(x18)
0x80000FA8:     LUI x23, 1048566
0x80000FAC:     SRLI x16, x21, 2
0x80000FB0:     AND x7, x30, x27
0x80000FB4:     SRAI x28, x3, 15
0x80000FB8:     AUIPC x2, 1048561
0x80000FBC:     SRLI x28, x4, 23
0x80000FC0:     SRA x31, x8, x0
0x80000FC4:     ANDI x30, x7, -120
0x80000FC8:     SRAI x20, x0, 7
0x80000FCC:     ADD x13, x10, x8
0x80000FD0:     SRAI x6, x22, 27
0x80000FD4:     OR x31, x11, x5
0x80000FD8:     JAL x29, 12
0x80000FE4:     LUI x24, 3
0x80000FE8:     ADD x7, x13, x29
0x80000FEC:     SLTU x10, x6, x30
0x80000FF0:     SLTU x14, x25, x13
0x80000FF4:     SLTIU x10, x11, 164
0x80000FF8:     ADD x11, x9, x31
0x80000FFC:     LB x9, 225(x18)
0x80001000:     LUI x3, 7
0x80001004:     ADD x13, x2, x4
0x80001008:     SLTIU x15, x20, -94
0x8000100C:     SLLI x19, x14, 10
0x80001010:     ADDI x21, x29, 153
0x80001014:     AUIPC x5, 10
0x80001018:     SRL x10, x28, x12
0x8000101C:     XOR x3, x11, x23
0x80001020:     SRAI x16, x4, 24
0x80001024:     ADD x20, x8, x12
0x80001028:     SLTI x7, x15, 192
0x8000102C:     SLTU x29, x14, x3
0x80001030:     SRA x30, x4, x29
0x80001034:     SLTIU x22, x14, -64
0x80001038:     SRL x11, x2, x30
0x8000103C:     ANDI x8, x24, 41
0x80001040:     SUB x21, x13, x7
0x80001044:     AND x18, x10, x22
0x80001048:     SRLI x8, x31, 31
0x8000104C:     SRA x22, x2, x16
0x80001050:     ADD x10, x3, x5
0x80001054:     SLT x11, x9, x15
0x80001058:     SLTIU x16, x6, -152
0x8000105C:     SLTU x17, x6, x29
0x80001060:     ORI x31, x8, -123
0x80001064:     SLTIU x31, x23, 50
0x80001068:     SLTI x15, x31, 85
0x8000106C:     SLTI x3, x18, 18
0x80001070:     SUB x29, x31, x20
0x80001074:     SLTU x22, x2, x6
0x80001078:     AUIPC x0, 4
0x8000107C:     SLTIU x15, x5, 198
0x80001080:     AUIPC x10, 0
0x80001084:     ADDI x10, x10, 8
0x80001088:     JALR x2, 4(x10)
0x8000108C:     SLTI x10, x11, 92
0x80001090:     ANDI x30, x5, -60
0x80001094:     AUIPC x7, 27
0x80001098:     SRLI x21, x6, 13
0x8000109C:     AUIPC x29, 2
0x800010A0:     ADD x17, x3, x21
0x800010A4:     LUI x29, 524304
0x800010A8:     ADDI x29, x29, 256
0x800010AC:     SH x31, 1182(x29)
0x800010B0:     SLLI x8, x26, 18
0x800010B4:     SLTIU x19, x3, -92
0x800010B8:     SLTI x22, x9, 5
0x800010BC:     ADD x27, x20, x5
0x800010C0:     AUIPC x4, 8
0x800010C4:     ORI x20, x2, -45
0x800010C8:     XOR x14, x9, x16
0x800010CC:     SLTU x17, x5, x8
0x800010D0:     ORI x10, x17, 140
0x800010D4:     ANDI x15, x14, 184
0x800010D8:     ANDI x24, x28, 128
0x800010DC:     XOR x19, x1, x31
0x800010E0:     LUI x12, 1048565
0x800010E4:     ADDI x10, x15, 25
0x800010E8:     SLTI x15, x27, -162
0x800010EC:     LUI x16, 3
0x800010F0:     ORI x12, x13, -126
0x800010F4:     SLT x26, x7, x9
0x800010F8:     SLT x2, x25, x15
0x800010FC:     XORI x4, x3, -38
0x80001100:     SLTIU x10, x30, 112
0x80001104:     AUIPC x3, 2
0x80001108:     SLL x31, x17, x12
0x8000110C:     AUIPC x13, 1048573
0x80001110:     SLL x26, x30, x1
0x80001114:     SLL x2, x29, x6
0x80001118:     XORI x4, x10, -177
0x8000111C:     AUIPC x29, 1048571
0x80001120:     XOR x10, x26, x26
0x80001124:     LUI x18, 1048563
0x80001128:     XORI x21, x29, -109
0x8000112C:     OR x12, x27, x25
0x80001130:     XOR x16, x9, x12
0x80001134:     SRAI x10, x24, 26
0x80001138:     SLL x17, x22, x27
0x8000113C:     OR x31, x19, x12
0x80001140:     SRAI x2, x5, 27
0x80001144:     XOR x2, x11, x5
0x80001148:     BEQ x30, x6, 32
0x8000114C:     ANDI x16, x30, 8
0x80001150:     SRLI x9, x1, 9
0x80001154:     LUI x17, 1048571
0x80001158:     AUIPC x31, 1048572
0x8000115C:     SLTU x18, x28, x14
0x80001160:     XOR x1, x28, x9
0x80001164:     SLL x20, x4, x21
0x80001168:     ADD x12, x14, x5
0x8000116C:     SLTI x13, x10, 21
0x80001170:     ORI x31, x27, -166
0x80001174:     SLTU x25, x18, x27
0x80001178:     LUI x16, 524304
0x8000117C:     ADDI x16, x16, 256
0x80001180:     LW x2, 112(x16)
0x80001184:     ANDI x13, x13, 45
0x80001188:     ADD x23, x17, x15
0x8000118C:     SLTI x12, x18, -46
0x80001190:     LUI x11, 1048575
0x80001194:     SLLI x7, x5, 16
0x80001198:     SRLI x23, x10, 16
0x8000119C:     SRAI x11, x18, 14
0x800011A0:     ADDI x9, x7, -134
